job_title,required_skills,,,,,,,,
Human Resources Recruiting Generalist,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
Corporate Counsel,"outbound procurement, sales and revenue generation agreements, negotiating complex IT Services and Outsourcing Agreements",,,,,,,,
"Sr. Senior Manager of Software Engineering in Austin, TX","Technical Direction, Java, Scala, Python, big data, Hadoop, Spark, Kafka, Cassandra, HBase, agile, Infrastructure, scalability, Distributed Applications, multi-threading, designing, Development",,,,,,,,
Windows Endpoint Security Solution Engineer/Architect (Finance industry),See job description,,,,,,,,
Network Monitoring Tools Specialist,"Bash, Consulting, Database, Development, HTTP, IBM, Java, Manager, Management, Perl, PHP, Project, Release",,,,,,,,
Web developer (AWS and NodeJS),"Access, Application, Applications, Business Requirements, Consulting, Developer, Development, IT, Java, JavaScript, Middleware, Oracle, Performance, Python, Software, Specification, SQL, Telecom, Web, Web Developer",,,,,,,,
Counselor- Project/Program (Admin),"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
Production Shipper,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
PeopleSoft ELM Developer:,"PeopleSoft ELM Developer:,",,,,,,,,
Customer Service Representative,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
Hedge Fund Developer with C# & ASP.Net,"Contract Corp-To-Corp, Contract W2, C2H Corp-To-Corp, C2H Independent, C2H W2",,,,,,,,
Project Manager I,"Agile, Analysis, Development, Manager, Management, PMP, Project, Project Manager, Release, Risk Management, Sales",,,,,,,,
"Manager - QA, Automation, Management, Team Development, SDLC, Agile,SOA","QA, Automation, Management, Team Development, SDLC, Agile,SOA",,,,,,,,
Quality Assurance Tester,"Business Requirements, Consulting, Database, Development, JavaScript, Metrics, Performance Testing, Project, QA, QA Tester, Quality Assurance, SQL, Tester, Testing, XML",,,,,,,,
Configuration Build Engineer,"AWS, Build/Release, Jenkins, Cruise Control, TeamCity, Monitoring",,,,,,,,
E-Commerce Application Admin,"Access, Apache, Application, Architecture, Capacity Planning, Computer, Consulting, Database, Disaster Recovery, E-commerce, Ecommerce, HTTP, IT, J2EE, Linux, Management, Middleware, Network, Networking, Oracle, Perl, Protocols, Release, Shell Scripting, SQL, SQL Server, Supervisor, TCP/IP, Telecom, Web, Web Server",,,,,,,,
Windows Desktop Engineer (Application Integration),See job description,,,,,,,,
Application Programmer V Specialist,"Development, Management, Programmer, Risk Management",,,,,,,,
Network Engineer/ Architect,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
IT Security Analyst,"SECURITY, CISA, CISM, CISSP, AUDIT",,,,,,,,
Quantative Analyst,"Analysis, Analyst, CSS, Development, HTML, HTTP, Management, Metrics, Programming, Research, Risk Management, Testing",,,,,,,,
Systems Engineer / Systems Integrator,NetApp (or other storage) Win stack (incl SQL DB) Citrix VmWare v5.5 some Linux Ability to wear multiple hats More of an engineer role more than a straight admin,,,,,,,,
Sr. Software Engineer / Technical Lead,".Net, Ada, Adobe, Ajax, Architecture, ASP, ASP.NET, Browser, Business Intelligence, CMS, Content Management, CSS, Developer, Development, DHTML, HTML, Java, JavaScript, jQuery, Management, MySQL, mysql, Oracle, PHP, Programming, Software Engineer, SQL, SQL Server, Web Developer",,,,,,,,
Data Architect - III,"AIX, Architecture, Business Requirements, CSS, Development, HTML, HTTP, Informatica, Oracle, PLSQL, PL/SQL, Programming, Project, Shell Scripting, SQL, SQL Server, Supervision, Unix",,,,,,,,
Systems Engineer,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
MySQL Database Architect/Administrator,Background / Experience Requirement: * 5+ years of experience in production operations. Small company/startup strongly preferred * Extremely strong MySQL skills; experience in application-driven sh,,,,,,,,
Test Lead,".Net, Accounting, Agile, Architecture, ASP, ASP.NET, Benchmark, CASE, C#, Consulting, CSS, Defect Management, Development, ERP, Excel, Foundation, HTML, HTTP, Lifecycle, Manager, Management, Metrics, PowerPoint, Project, Project Management, Project Manager, QA, Quality Center, Research, Sales, Scheduling, Scripts, Scrum, SDLC, Testing, Validation, VB",,,,,,,,
Software Engineer-Graphics Interface Development,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
Java Developer,"Contract W2, 12-24 months",,,,,,,,
Microstrategy Developer,"Analysis, Business Objects, Business Requirements, Developer, Development, Microstrategy, Project, QA, Release, SDLC, Security, SQL, Supervision, Testing, Validation",,,,,,,,
Sr Network Engineer,"Full Time, Direct Full Time",,,,,,,,
Directory Services Engineer/ Active Directory SME,"Analysis, Business Requirements, Change Management, CSS, Development, Director, DNS, HTML, HTTP, Lifecycle, Management, PowerShell, Project, Security, Shell Scripting, Windows",,,,,,,,
Senior Mainframe Test Analyst,".Net, Analyst, Architecture, Content Management, Database, Development, ERP, Management, PeopleSoft, Protocol, Quality Assurance, SAP, Scripts, SDLC, SQL, SQL Server, Technical Writing, Testing, Test Plan, Transact-SQL",,,,,,,,
Technical Business Analyst (Microsoft Exp.),See job description,,,,,,,,
DevOps,Job Requirements: - 5+ years of experience in Linux administration in a cloud focused environment (public and private) - Candidates should demonstrate strong technical strengths in most of the follo,,,,,,,,
Linux Administrator (Scripting Must),See job description,,,,,,,,
BizTalk Developer,"Access, Consulting, CRM, Database, Developer, Engineer, IT, Libraries, Project, SDLC, SQL, Telecom, Testing",,,,,,,,
"Developer - AngularJS, Spring or Struts, RESTful","AngularJS, Spring or Struts, RESTful",,,,,,,,
Technical Project Manager,PROJECT MANAGER,,,,,,,,
JavaScript Web Programmer Analyst,"Access, Adobe, Analyst, API, Applications, Browser, Browsers, Computer, Consulting, Database, Development, Flash, Graphic Designer, HTML, IT, JavaScript, Linux, Manager, Management, MySQL, mysql, PHP, Programmer, Programming, Python, Scripts, SQL, SQL Server, Telecom, Testing, Web, Windows",,,,,,,,
JDA Developer,".Net, Access, Analysis, Application, Applications, Architecture, Automated, Business Requirements, Computer, Consulting, Data Analysis, Database, Developer, Development, ERP, Foundation, IT, Java, Management, Multi-threaded, Oracle, PeopleSoft, PL/SQL, Programming, Project, Project Management, Scripts, Security, SQL, Supply Chain, Supply Chain Management, Systems, Telecom, Testing, Web, Windows",,,,,,,,
Developer - PHP LAMP MVC MSQL OOD,PHP LAMP MVC MSQL OOD,,,,,,,,
"Systems Analyst - Healthcare Claims, ERISA, COBRA, HIPAA. SQL, SDLC","Healthcare Claims, ERISA, COBRA, HIPAA. SQL, SDLC",,,,,,,,
Micro-services Developer,"Algorithms, Analysis, Android, CSS, Developer, Development, HTML, HTTP, iOS, Java, Management, Micro, Oracle, Scrum, Security, TDD, Testing, Tibco, UX",,,,,,,,
Electrical Project Engineer,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
Sr Software Staff UI Engineer,"Responsive Modern Web UI, JavaScript, Angular JS, Typescript, Sencha ExtJS 6, React, Backbone, Ember, framework, User Interface, SASS, LESS, CSS 3, HTML 5, client web technology, REST, OData, Json",,,,,,,,
Middleware Developer,"Access, Application, Architecture, B2B, BMC, Consultant, Consulting, Developer, IBM, IT, Linux, Middleware, Research, Solaris, Systems, Technical Writing, Telecom, Tibco, Unix, WebSphere",,,,,,,,
Senior Developer/Tech Lead,".Net, Access, AML, Application, Business Requirements, C#, Consulting, Developer, Development, IIS, IT, Management, Software, SQL, SQL Server, Telecom, Testing, VB, Windows",,,,,,,,
IT Buyer,"C2H W2, 3+ Months Contract to Hire",,,,,,,,
Oracle Functional Consultant,"Access, Accounting, Analysis, Analytical, Applications, Business Requirements, Computer, Consultant, Consulting, Data Analysis, Engineering, Excel, IT, Management, Microsoft Access, Oracle, PL/SQL, Project, SQL, System, Systems, Telecom, Testing",,,,,,,,
Business Intelligence Developer (IT),"Business Intelligence, Developer, ERP, Foundation, Informatica, Oracle, Security, Writer",,,,,,,,
Business Analyst,"Analysis, Analyst, Business Analyst, Business Requirements, CSS, Customer Service, Data Analysis, Data Modeling, Data Warehouse, Development, Excel, Hadoop, HTML, HTTP, Lifecycle, Management, Microsoft Excel, Modeling, PL/SQL, PostgreSQL, Project, Project Management, Research, SQL",,,,,,,,
Java/J2EE Developer (Big Data / Hadoop),See job description,,,,,,,,
"Java Developer, AngularJS, NodeJS","Java Developer, AngularJS, NodeJS",,,,,,,,
Infrastructure Project Manager,"Contract W2, 12 months",,,,,,,,
Senior Accounting/Audit Specialist/MSA,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
Business Systems Analyst II,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
Senior Data Scientist,"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
Sr. Software Engineer IaaS Hybrid IT,DevOps NoOps IaaS Hybrid IT Open Source C++ Java Ruby on Rails UX UI RESTful APIs PostgreSQL MongoDB OpenTSDB Cassandra Redis Neo4J Elasticsearch Solr Splunk Sphinx Apache Jenkins Chef Docker,,,,,,,,
"Relationship Manager / Account Manager, mortgage planning expertise","Relationship Manager / Account Manager, mortgage planning expertise",,,,,,,,
"Human Resources Generalist - outlook, excel, customer service","outlook, excel, customer service",,,,,,,,
Data Scientist,"Algorithms, Analysis, Apache, CASE, CSS, Data Analysis, Data Mining, Development, Hadoop, HTML, HTTP, Java, Management, Matlab, NoSQL, Programming, Project, Python, SQL, Use Case",,,,,,,,
Building Technician III (TS/SCI),"TAD PGS, INC. specializes in delivering secure, reliable and rapidly implemented workforce solutions to the U.S. Federal marketplace, including U.S. Government agencies and their prime contractors. Wi",,,,,,,,
